McMahon_6-27-18
Element	Method	Eval Date	Mass coefficient.	Mg	Mg	Mg	Mg	Al	Al	Al	Al	Si	Si	Si	Si	P	P	P	P	S	S	S	S	Cl	Cl	Cl	Cl	K	K	K	K	Ca	Ca	Ca	Ca	Ti	Ti	Ti	Ti	Mn	Mn	Mn	Mn	Fe	Fe	Fe	Fe	Cu	Cu	Cu	Cu	Zn	Zn	Zn	Zn	Sr	Sr	Sr	Sr	Zr	Zr	Zr	Zr	Nb	Nb	Nb	Nb	Mo	Mo	Mo	Mo	Pb	Pb	Pb	Pb	
Dimension			cm²/g	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	
Bp.E1.T.1.60-100.16	TQ Powders	7/2/2018 2:07:42 PM	14.0948	0.0657	0.0026	5.6178	0.014	20.43	0.05	1004.0109	0.0020	12.17	0.03	1140.3011	0.0018	0.01630	0.00050	8.7831	0.0017	0.00876	0.00049	3.9438	0.00079	0.00080	0.00011	2.1236	0.00068	0.03418	0.00035	94.5876	0.00032	0.00058	0.00002	27.6051	0.00023	13890	10	14425.8829	0.1	235.7	0.8	799.2783	0.4	94150	80	58507.3670	0.1	29.8	1.1	35.3359	1.2	33.2	0.7	55.8479	0.9	16.0	0.3	132.3242	0.4	681.8	2.1	970.2209	0.1	52.0	0.7	74.5877	1.0	5.5	0.4	12.9229	1.4	22.0	1.0	41.9259	0.9	
JP.P.2.0-10.16	TQ Powders	7/2/2018 2:21:32 PM	9.1814	0.02000	0.00080	5.0869	0.011	12.71	0.03	692.6698	0.0065	26.74	0.04	2730.5966	0.00001	0.01405	0.00047	6.5625	0.0016	0.01915	0.00050	7.0617	0.00050	0.00327	0.00024	3.6335	0.00059	0.02247	0.00027	53.3901	0.00021	0.1040	0.0004	414.0973	0.00011	3357	5	2960.5967	0.1	72.4	0.5	217.8203	0.4	16020	20	9749.8601	0.1	6.1	0.5	11.0742	0.7	15.9	0.4	40.4103	0.5	2.8	0.1	37.1597	0.2	327.5	1.2	697.5051	0.1	10.1	0.3	23.4200	0.7	2.2	0.3	8.4687	0.9	5.9	0.3	18.1205	0.4	
JP.P.1.0-10.16	TQ Powders	7/2/2018 2:35:20 PM	10.5663	< 0.0020	(0.0)	4.5510	0.0020	17.28	0.05	591.3113	0.011	31.56	0.04	2469.5575	0.00001	0.01903	0.00064	6.0691	0.0019	0.01967	0.00050	6.9980	0.00053	0.00386	0.00022	3.9713	0.00063	0.01647	0.00022	40.3726	0.00022	0.05806	0.00029	242.8303	0.00014	2560	4	2427.4764	0.1	55.3	0.4	183.7573	0.4	14980	20	8304.2895	0.1	3.9	0.5	6.6374	0.8	14.4	0.3	35.7333	0.5	2.4	0.1	28.3563	0.3	295.9	1.3	517.1497	0.3	9.6	0.3	18.9881	1.0	1.5	0.2	6.2036	1.1	6.1	0.3	15.3156	0.6	
JP.P.3.0-10.16	TQ Powders	7/2/2018 2:49:08 PM	11.1183	< 0.0020	(0.0)	4.7815	0.0020	20.66	0.05	663.8939	0.010	28.50	0.04	2115.3568	0.00001	0.01281	0.00046	5.4420	0.0018	0.01628	0.00047	5.7056	0.00056	0.00153	0.00014	2.4869	0.00063	0.01754	0.00023	42.5403	0.00023	0.05483	0.00029	227.7491	0.00015	2939	5	2769.7381	0.1	57.1	0.4	188.7335	0.4	15850	20	8600.5521	0.1	2.5	0.5	4.1269	0.8	11.0	0.3	26.6037	0.6	2.9	0.1	33.1626	0.3	339.9	1.4	576.9232	0.1	10.0	0.4	19.2219	1.0	2.3	0.3	7.9005	1.2	5.1	0.4	12.2794	0.6	
JP.P.4.10-20.16	TQ Powders	7/2/2018 3:02:56 PM	9.2920	0.0404	0.0015	5.3815	0.011	14.78	0.03	794.7236	0.0053	24.59	0.03	2440.0533	0.00001	0.01600	0.00049	7.2112	0.0016	0.02126	0.00052	7.9026	0.00050	0.00279	0.00022	3.3361	0.00060	0.02177	0.00026	52.1194	0.00022	0.03950	0.00026	161.7055	0.00015	4031	6	3590.1453	0.1	85.3	0.5	258.7079	0.4	18430	20	11285.4629	0.1	2.7	0.5	4.8966	0.7	10.2	0.3	25.7046	0.5	2.5	0.1	32.8815	0.2	359.5	1.3	759.7339	0.1	12.0	0.3	26.9147	0.7	3.2	0.3	10.8915	0.9	7.1	0.3	21.5817	0.5	
JP.P.2.0-10.04	TQ Powders	7/2/2018 3:16:45 PM	9.5212	0.02302	0.00091	5.1363	0.011	14.21	0.03	769.9865	0.0060	25.41	0.04	2541.0919	0.00001	0.01171	0.00037	6.7826	0.0016	0.01862	0.00051	6.8049	0.00053	0.00374	0.00026	3.9295	0.00061	0.02170	0.00027	51.3624	0.00022	0.03212	0.00024	131.1585	0.00016	3965	6	3484.4231	0.1	73.1	0.5	218.5264	0.4	20290	20	12249.8912	0.1	3.9	0.5	6.7018	0.7	11.7	0.3	28.8648	0.5	2.3	0.1	30.0768	0.2	388.7	1.3	808.6315	0.1	14.2	0.4	31.1605	0.8	4.1	0.3	13.2322	1.0	4.5	0.3	13.3528	0.5	
JP.P.3.10-20.16	TQ Powders	7/2/2018 3:30:36 PM	9.8095	< 0.0020	(0.0)	4.7051	0.0020	10.75	0.03	717.9308	0.0043	21.15	0.03	2380.7626	0.00001	0.01004	0.00034	6.0248	0.0014	0.01827	0.00047	7.0843	0.00043	0.00378	0.00022	4.1315	0.00051	0.01739	0.00023	44.5855	0.00019	0.02635	0.00020	116.0794	0.00014	3329	5	3183.5778	0.1	61.5	0.4	200.1799	0.4	14250	20	9378.0220	0.1	1.8	0.5	3.3544	0.6	8.0	0.3	21.3649	0.5	2.1	0.1	29.7705	0.2	319.6	1.2	713.1998	0.1	9.5	0.3	23.2037	0.7	3.0	0.3	10.6946	0.9	3.4	0.3	10.8629	0.4	
JP.P.4.0-10.16	TQ Powders	7/2/2018 3:44:24 PM	9.6830	0.01704	0.00068	5.0912	0.0092	10.25	0.03	684.8586	0.0053	23.55	0.03	2732.4514	0.00001	0.01061	0.00038	5.9218	0.0015	0.01558	0.00045	6.0671	0.00047	0.00459	0.00024	4.6743	0.00054	0.01654	0.00022	42.3294	0.00019	0.07422	0.00034	319.0742	0.00011	2770	4	2639.3410	0.1	59.0	0.4	192.1202	0.4	14610	20	9603.7558	0.1	2.8	0.5	5.2935	0.6	13.0	0.3	35.0472	0.5	2.5	0.1	35.4506	0.2	301.4	1.1	672.7027	0.1	10.4	0.3	25.0840	0.7	2.7	0.3	9.9637	0.9	4.1	0.3	13.1747	0.4	
JP.P.2.10-20.16	TQ Powders	7/2/2018 3:58:11 PM	9.1325	< 0.011	(0.0078)	4.9104	0.011	12.18	0.03	673.7565	0.0066	27.85	0.04	2888.8937	0.00001	0.01909	0.00066	6.1941	0.0016	0.02012	0.00051	7.3356	0.00051	0.00336	0.00024	3.6836	0.00061	0.01870	0.00025	44.4162	0.00021	0.06491	0.00033	259.2008	0.00013	3096	5	2726.6185	0.1	63.3	0.4	190.2848	0.4	15300	20	9311.4358	0.1	2.3	0.5	4.1797	0.7	13.1	0.3	33.5179	0.5	3.0	0.1	40.2295	0.2	235.7	1.0	506.9129	0.3	8.7	0.3	21.0370	0.7	1.9	0.2	7.9039	0.8	3.9	0.3	12.1171	0.4	
JP.E1.2.0-10.04	TQ Powders	7/2/2018 4:30:55 PM	9.5889	< 0.0020	(0.0)	4.5112	0.0020	12.93	0.03	691.6031	0.0060	25.35	0.04	2473.4567	0.00001	0.01585	0.00058	5.6225	0.0016	0.02201	0.00054	7.6788	0.00048	0.00317	0.00023	3.4752	0.00059	0.02081	0.00026	46.7494	0.00021	0.00342	0.00010	16.3885	0.00016	3149	5	2605.5190	0.1	69.4	0.4	195.6178	0.4	15810	20	9012.0553	0.1	< 0.8	(0.8)	1.3387	0.8	6.8	0.3	16.3866	0.5	1.1	0.1	13.9535	0.2	252.1	1.1	518.6240	0.3	7.6	0.3	17.8701	0.7	1.7	0.2	7.2122	0.8	2.5	0.3	7.2797	0.5	
JP.E1.3.0-10.04	TQ Powders	7/2/2018 4:45:17 PM	9.3736	< 0.0020	(0.0)	4.4752	0.0020	13.55	0.03	715.3638	0.0054	24.61	0.04	2399.1171	0.00001	0.01547	0.00052	6.2943	0.0016	0.02623	0.00057	9.3344	0.00047	0.00358	0.00025	3.7828	0.00060	0.02423	0.00028	56.0727	0.00021	0.00434	0.00010	20.6862	0.00016	3258	5	2799.5207	0.1	75.0	0.5	219.8221	0.4	16420	20	9731.2490	0.1	1.6	0.5	2.8458	0.7	6.5	0.3	16.0464	0.5	1.1	0.1	14.3189	0.2	302.2	1.2	634.9274	0.1	8.7	0.3	20.5193	0.7	2.5	0.3	9.2239	0.9	2.6	0.3	7.7286	0.5	
JP.E1.4.0-10.04	TQ Powders	7/2/2018 4:59:39 PM	9.0307	< 0.0020	(0.0)	4.5005	0.0020	14.02	0.03	760.4633	0.0061	25.02	0.03	2549.5890	0.00001	0.02368	0.00075	7.0490	0.0016	0.03311	0.00062	12.3628	0.00046	0.00622	0.00032	5.6615	0.00061	0.02721	0.00028	67.0114	0.00021	0.00964	0.00014	44.5067	0.00017	3420	5	3160.8346	0.1	89.7	0.5	283.0970	0.4	18570	20	11815.4241	0.1	2.4	0.5	4.4905	0.7	7.1	0.3	18.5399	0.5	1.6	0.1	22.3594	0.2	238.7	1.0	515.4157	0.3	8.3	0.3	20.1384	0.7	1.7	0.2	7.3031	0.8	3.6	0.3	11.3449	0.5	
JP.E1.1.10-20.04	TQ Powders	7/2/2018 5:14:01 PM	9.0866	< 0.0020	(0.0)	4.5365	0.0020	13.74	0.03	733.1086	0.0060	25.02	0.04	2486.7301	0.00001	0.01795	0.00068	5.4804	0.0016	0.01902	0.00051	6.9326	0.00050	0.00479	0.00028	4.6154	0.00060	0.02081	0.00025	49.6313	0.00020	0.00293	0.00009	15.6570	0.00016	2905	5	2581.9379	0.1	59.1	0.4	179.5269	0.4	16000	20	9835.2551	0.1	< 0.3	(0.3)	0.5867	0.3	6.8	0.3	17.6209	0.5	1.1	0.1	14.7380	0.2	197.2	0.9	425.3867	0.4	7.7	0.3	18.7196	0.7	2.9	0.2	10.4864	0.8	2.7	0.3	8.4362	0.4	
JP.E1.2.10-20.04	TQ Powders	7/2/2018 5:28:24 PM	9.1392	< 0.0020	(0.0)	3.2470	0.0020	13.94	0.03	727.1953	0.0054	24.06	0.03	2341.9534	0.00001	0.00896	0.00035	5.1423	0.0015	0.01660	0.00048	6.0099	0.00050	0.00395	0.00026	4.0611	0.00059	0.01935	0.00025	45.9010	0.00021	0.00173	0.00007	10.8659	0.00016	2991	5	2640.5171	0.1	61.1	0.4	184.4425	0.4	16200	20	9874.5405	0.1	< 0.6	(0.6)	1.0431	0.6	7.4	0.3	18.9271	0.5	1.0	0.1	13.1447	0.2	287.0	1.1	613.8036	0.2	8.6	0.3	20.3815	0.7	2.6	0.3	9.6996	0.9	2.0	0.3	6.3900	0.5	
JP.P.1.10-20.16	TQ Powders	7/2/2018 5:42:48 PM	9.5626	0.0478	0.0018	5.6253	0.0091	9.745	0.025	653.0695	0.0052	22.49	0.03	2593.5985	0.00001	0.01362	0.00043	6.7731	0.0015	0.02097	0.00050	8.1416	0.00045	0.00265	0.00020	3.3361	0.00055	0.01692	0.00023	43.0228	0.00021	0.1754	0.0005	743.4450	0.00001	3187	5	3001.6331	0.1	83.0	0.5	266.4396	0.4	14890	20	9651.2766	0.1	5.0	0.5	9.4227	0.7	24.5	0.4	65.1350	0.5	3.4	0.1	47.1236	0.2	323.6	1.2	714.2835	0.1	10.6	0.3	25.4419	0.7	2.7	0.3	9.9655	0.9	6.2	0.3	19.7291	0.4	
JP.P.2.10-20.04	TQ Powders	7/2/2018 5:57:11 PM	9.4983	< 0.0020	(0.0)	4.7857	0.0020	15.13	0.04	778.2268	0.0048	22.38	0.03	2134.6304	0.00001	0.01429	0.00047	6.3439	0.0015	0.01601	0.00048	5.8837	0.00053	0.00303	0.00023	3.4814	0.00060	0.02012	0.00026	47.9113	0.00022	0.00857	0.00013	39.0631	0.00016	4286	6	3791.9502	0.1	65.4	0.4	196.7434	0.4	20890	20	12683.1435	0.1	2.4	0.5	4.2410	0.7	8.1	0.3	20.0222	0.5	2.1	0.1	27.1686	0.2	321.2	1.2	668.0305	0.1	12.7	0.3	28.3713	0.7	1.8	0.2	7.5511	0.9	4.2	0.3	12.5903	0.5	
JP.P.3.0-10.04	TQ Powders	7/2/2018 6:11:35 PM	9.5310	< 0.0020	(0.0)	4.5010	0.0020	9.806	0.025	657.1439	0.0054	24.10	0.03	2824.9932	0.00001	0.01049	0.00038	5.8674	0.0015	0.01794	0.00048	6.9334	0.00047	0.00492	0.00026	4.8995	0.00055	0.01665	0.00022	42.5105	0.00019	0.01735	0.00017	77.5471	0.00014	2848	5	2715.4048	0.1	54.6	0.4	177.8241	0.4	14690	20	9660.2063	0.1	1.7	0.5	3.2875	0.7	8.7	0.3	23.6483	0.5	1.9	0.1	26.7471	0.2	301.7	1.1	676.3985	0.1	10.2	0.3	24.8580	0.7	3.3	0.3	11.4562	0.9	3.4	0.3	11.2431	0.4	
JP.P.4.0-10.04	TQ Powders	7/2/2018 6:25:56 PM	9.2559	< 0.0020	(0.0)	3.4614	0.0020	12.44	0.03	685.5055	0.0066	27.55	0.04	2824.3131	0.00001	0.00842	0.00029	6.1033	0.0016	0.01946	0.00051	7.0525	0.00050	0.00351	0.00025	3.7556	0.00061	0.01851	0.00025	43.3559	0.00021	0.03378	0.00024	134.7958	0.00015	3051	5	2645.7664	0.1	60.0	0.4	177.7573	0.4	15650	20	9371.3296	0.1	2.1	0.5	3.7339	0.7	10.6	0.3	26.7494	0.5	2.1	0.1	27.3416	0.2	369.5	1.3	786.0065	0.1	10.9	0.3	25.1422	0.8	2.4	0.3	9.1303	1.0	4.7	0.3	14.3634	0.5	
JP.P.1.10-20.04	TQ Powders	7/2/2018 6:40:21 PM	9.2749	< 0.0020	(0.0)	4.5000	0.0020	12.83	0.03	699.3876	0.0064	26.55	0.04	2684.5924	0.00001	0.01439	0.00051	5.9758	0.0016	0.01672	0.00049	6.0010	0.00051	0.00413	0.00027	4.1492	0.00059	0.01838	0.00024	43.1011	0.00021	0.01058	0.00015	45.0032	0.00016	3219	5	2796.5018	0.1	57.8	0.4	171.1641	0.4	15980	20	9578.2220	0.1	2.5	0.5	4.4326	0.7	7.5	0.3	18.8536	0.5	1.8	0.1	23.3363	0.2	287.1	1.1	607.5144	0.2	10.4	0.3	23.9837	0.7	1.9	0.2	7.8731	0.9	1.9	0.3	5.8867	0.4	
JP.P.3.10-20.04	TQ Powders	7/2/2018 6:54:44 PM	9.4890	< 0.0020	(0.0)	4.6971	0.0020	13.75	0.03	732.9620	0.0053	24.59	0.04	2397.3441	0.00001	0.01398	0.00049	5.9154	0.0016	0.01620	0.00048	5.7675	0.00050	0.00285	0.00022	3.3150	0.00058	0.02103	0.00026	48.3563	0.00021	0.00824	0.00013	35.4224	0.00016	3499	5	2975.4829	0.1	58.5	0.4	169.4195	0.4	16810	20	9844.9115	0.1	1.7	0.5	2.9145	0.7	6.1	0.3	14.8906	0.5	2.0	0.1	25.7130	0.2	294.2	1.2	611.4864	0.2	10.7	0.3	23.9737	0.7	3.4	0.3	11.2846	0.9	2.6	0.3	7.9178	0.5	
JP.P.4.10-20.04	TQ Powders	7/2/2018 7:09:08 PM	9.0804	< 0.011	(0.0026)	4.8324	0.011	15.37	0.04	796.7411	0.0051	22.44	0.03	2152.8289	0.00001	0.01711	0.00056	6.2890	0.0015	0.01715	0.00049	6.3205	0.00050	0.00561	0.00028	5.1753	0.00059	0.02151	0.00026	51.7990	0.00021	0.01751	0.00018	74.3104	0.00016	3786	6	3398.7953	0.1	56.5	0.4	172.9695	0.4	16690	20	10314.2008	0.1	1.7	0.5	3.0622	0.7	8.4	0.3	21.4963	0.5	1.9	0.1	25.8037	0.2	269.0	1.1	577.4278	0.2	10.2	0.3	23.8654	0.7	3.2	0.3	11.1217	0.9	3.2	0.3	9.8397	0.5	
JP.E1.3.10-20.04	TQ Powders	7/3/2018 12:11:09 PM	9.2888	< 0.010	(0.0026)	4.8309	0.010	14.86	0.03	774.5706	0.0052	23.15	0.03	2211.5538	0.00001	0.01349	0.00049	5.5381	0.0015	0.01789	0.00050	6.4339	0.00050	0.00416	0.00027	4.1615	0.00059	0.02372	0.00027	55.2973	0.00021	0.00239	0.00008	13.2700	0.00017	3270	5	2833.1341	0.1	72.8	0.5	215.1484	0.4	16250	20	9716.5581	0.1	1.5	0.5	2.6161	0.7	5.6	0.3	14.1289	0.5	0.9	0.1	11.6726	0.2	265.4	1.1	559.8999	0.3	8.4	0.3	20.0475	0.7	2.3	0.2	8.8723	0.9	2.8	0.3	8.6571	0.5	
Vg.N.4.60-100.16	TQ Powders	7/5/2018 11:11:49 AM	14.9326	< 0.0020	(0.0)	4.7734	0.0020	20.78	0.05	991.5789	0.0027	9.095	0.023	839.2013	0.0024	< 0.00030	(0.0)	6.4865	0.00030	0.05038	0.00085	20.9613	0.00073	0.00290	0.00025	3.7281	0.00071	0.01404	0.00025	40.3120	0.00030	< 0.0010	(0.0)	24.8552	0.00100	11630	10	12480.9864	0.1	135.6	0.6	478.8729	0.4	110100	100	69937.5267	0.1	5.7	1.0	6.3795	1.4	27.9	0.8	44.2780	1.0	10.1	0.3	78.3291	0.4	1056	3	1408.6945	0.1	62.1	0.8	83.1360	1.1	8.9	0.6	18.0088	1.7	16.1	0.9	28.6253	1.0	
Vg.N.3.60-100.16	TQ Powders	7/5/2018 11:27:34 AM	13.3548	0.01849	0.00082	5.0423	0.014	18.76	0.04	988.7948	0.0024	10.16	0.02	1030.2217	0.0020	0.00912	0.00029	8.8577	0.0017	0.04525	0.00077	20.2290	0.00068	0.00153	0.00018	2.7680	0.00065	0.01079	0.00021	33.1892	0.00027	< 0.0010	(0.0)	17.6392	0.00100	9791	10	11227.0668	0.1	113.3	0.5	429.3417	0.3	95350	80	65549.7576	0.1	5.6	0.9	6.9715	1.3	26.1	0.7	46.2373	0.9	8.3	0.2	72.2621	0.4	790.3	2.3	1173.9893	0.1	49.3	0.7	73.5853	1.0	8.2	0.5	18.1438	1.5	16.7	0.8	33.2902	0.9	
Bp.E2.4.20-40.04	TQ Powders	7/5/2018 11:43:28 AM	14.2051	0.0485	0.0021	5.4436	0.014	20.12	0.04	1052.5434	0.0021	10.84	0.02	1074.1975	0.0020	0.02694	0.00079	9.8728	0.0017	0.01123	0.00053	5.1280	0.00079	0.00069	0.00010	2.0737	0.00067	0.02565	0.00031	75.3081	0.00031	< 0.0010	(0.0)	23.5469	0.00100	13200	10	14502.7281	0.1	197.2	0.7	705.9809	0.4	101500	100	66615.8490	0.1	31.7	1.1	37.6712	1.3	35.9	0.8	60.2870	0.9	17.9	0.3	147.1742	0.4	543.0	1.9	777.9524	0.1	50.3	0.7	72.4719	1.1	6.1	0.4	13.9873	1.3	18.5	1.1	35.3362	0.9	
Bp.E2.2.20-40.04	TQ Powders	7/5/2018 11:59:54 AM	14.3593	0.0410	0.0018	5.3462	0.014	20.37	0.04	1062.4668	0.0021	11.31	0.02	1113.6104	0.0020	0.02768	0.00081	9.9008	0.0018	0.01244	0.00054	5.5901	0.00079	< 0.00020	(0.0)	1.1518	0.00020	0.02452	0.00030	71.1153	0.00031	< 0.0010	(0.0)	25.1971	0.00100	13150	10	14257.6361	0.1	191.1	0.7	675.7146	0.4	102400	100	66562.0312	0.1	25.7	1.1	30.2729	1.2	36.8	0.8	61.2137	0.8	17.8	0.3	145.2380	0.4	540.3	1.9	769.0997	0.1	49.8	0.7	71.5640	1.1	4.6	0.4	11.3527	1.3	19.2	1.1	36.3665	0.9	
Bp.E2.3.20-40.04	TQ Powders	7/5/2018 12:15:50 PM	14.4059	0.0397	0.0017	5.3156	0.014	20.31	0.05	1037.1168	0.0022	11.06	0.02	1074.0611	0.0020	0.02518	0.00076	9.3986	0.0018	0.05121	0.00083	21.7295	0.00069	0.00092	0.00013	2.2338	0.00068	0.02459	0.00030	70.8367	0.00031	< 0.0010	(0.0)	22.2700	0.00100	13250	10	14281.6805	0.1	195.2	0.7	686.1273	0.4	102300	100	65881.3438	0.1	27.8	1.1	32.5492	1.2	36.8	0.8	60.8212	0.8	18.5	0.3	149.9307	0.4	545.7	1.9	771.1130	0.1	51.2	0.7	72.8440	1.1	6.5	0.4	14.5400	1.3	20.3	1.1	38.0902	0.9	
Mix1	TQ Powders	7/5/2018 12:31:45 PM	14.1052	0.01381	0.00063	4.9755	0.014	19.96	0.04	1006.6797	0.0022	11.63	0.03	1120.4981	0.0019	0.0368	0.0011	9.3916	0.0017	0.02872	0.00067	12.2925	0.00073	< 0.00067	(0.00026)	1.7227	0.00066	0.05044	0.00039	143.2373	0.00028	< 0.00022	(0.00015)	27.0182	0.00022	11170	10	11955.9158	0.1	158.7	0.6	559.7634	0.4	98820	90	63694.2157	0.1	23.5	1.0	27.9576	1.2	39.7	0.8	66.8169	0.8	7.0	0.2	57.6576	0.4	290.1	1.4	414.8018	0.6	26.4	0.5	39.9844	1.0	5.0	0.3	11.9304	1.1	23.1	0.6	43.8306	0.8	
Mix2	TQ Powders	7/5/2018 12:47:41 PM	13.9457	0.0556	0.0023	5.5219	0.013	19.97	0.04	1024.3333	0.0020	11.55	0.03	1126.2964	0.0019	0.03190	0.00100	8.7461	0.0017	0.02726	0.00066	11.8295	0.00072	< 0.00066	(0.00027)	1.7381	0.00065	0.05213	0.00039	149.5299	0.00027	< 0.0010	(0.0)	24.9793	0.00100	10400	10	11258.7029	0.1	140.3	0.6	501.4197	0.4	98040	90	64133.6480	0.1	19.9	1.0	23.8955	1.3	37.3	0.8	63.5501	0.9	7.4	0.2	61.6725	0.4	311.9	1.5	451.4349	0.6	26.4	0.5	40.2252	1.0	3.1	0.3	8.7283	1.1	23.7	0.7	45.4480	0.9	
Bo.P.1.10-20.04	TQ Powders	7/5/2018 1:05:34 PM	12.3173	0.0292	0.0012	5.1618	0.013	15.25	0.04	762.6329	0.0023	16.94	0.03	1688.2463	0.00039	0.02652	0.00078	9.2638	0.0017	0.03534	0.00069	14.3763	0.00062	0.00245	0.00021	3.3274	0.00062	0.01880	0.00026	52.0931	0.00028	0.1903	0.0005	898.8102	0.00100	9428	10	9745.0905	0.1	221.3	0.7	761.8994	0.3	70930	60	44807.8850	0.1	23.7	0.9	31.7728	1.0	31.2	0.6	59.2730	0.7	8.1	0.2	76.1459	0.3	451.6	1.7	708.3990	0.1	29.4	0.5	47.2290	0.9	4.2	0.4	11.0544	1.2	8.6	0.5	18.3969	0.7	
Bo.P.2.10-20.04	TQ Powders	7/5/2018 1:21:32 PM	12.2904	< 0.0020	(0.0)	4.7173	0.0020	15.91	0.04	792.1407	0.0022	17.89	0.03	1757.7297	0.00001	0.02057	0.00068	7.7896	0.0017	0.03221	0.00067	12.8050	0.00064	< 0.00063	(0.00037)	1.7922	0.00062	0.01878	0.00027	50.8117	0.00027	0.00418	0.00008	36.7737	0.00019	9411	10	9569.4516	0.1	103.0	0.5	349.4870	0.4	69380	60	43365.5038	0.1	20.9	0.8	28.0024	1.1	27.9	0.6	53.0699	0.8	4.6	0.2	43.4306	0.3	439.6	1.6	692.0017	0.1	30.4	0.5	48.8065	0.9	5.5	0.4	13.6992	1.2	7.5	0.5	16.0071	0.7	
Bo.P.3.10-20.04	TQ Powders	7/5/2018 1:37:30 PM	12.4205	< 0.0020	(0.0)	4.4915	0.0020	14.98	0.04	715.7780	0.0024	17.19	0.03	1654.7747	0.00021	0.01865	0.00064	7.3776	0.0017	0.03338	0.00068	13.2371	0.00062	0.00111	0.00013	2.3242	0.00062	0.01860	0.00026	50.3038	0.00027	0.00650	0.00010	47.6282	0.00019	9171	10	9344.2911	0.1	95.8	0.5	326.1143	0.3	71360	60	44171.9306	0.1	22.7	0.9	29.9644	1.1	26.6	0.6	49.7830	0.8	5.0	0.2	46.2435	0.3	443.3	1.7	681.2910	0.1	29.4	0.5	46.7242	0.9	3.9	0.3	10.4488	1.2	9.1	0.5	19.0080	0.8	
Bo.P.4.10-20.04	TQ Powders	7/5/2018 1:53:30 PM	12.3792	< 0.0020	(0.0)	4.2513	0.0020	15.47	0.04	739.8393	0.0024	17.18	0.03	1645.4684	0.00030	0.01813	0.00064	7.1459	0.0017	0.03293	0.00068	13.0119	0.00063	0.00226	0.00020	3.1423	0.00062	0.01954	0.00027	52.5909	0.00027	0.00794	0.00011	53.7502	0.00019	8778	9	8905.2795	0.1	90.5	0.5	307.5433	0.3	70610	60	43674.9756	0.1	22.6	0.9	29.8325	1.1	25.8	0.6	48.4845	0.8	4.7	0.2	43.9290	0.3	427.3	1.6	660.0622	0.1	28.0	0.5	44.7143	0.9	3.9	0.3	10.5684	1.2	9.1	0.5	18.9745	0.8	
Bo.P.3.0-10.16	TQ Powders	7/5/2018 2:09:31 PM	11.6213	< 0.0020	(0.0)	4.5495	0.0020	15.27	0.04	767.3484	0.0021	17.77	0.03	1768.6332	0.00001	0.02443	0.00071	9.1163	0.0016	0.03536	0.00067	14.3054	0.00058	0.00494	0.00028	5.1303	0.00061	0.02509	0.00029	68.7286	0.00026	0.03850	0.00025	192.8990	0.00018	8989	10	9280.6974	0.1	108.9	0.5	375.6885	0.3	61570	60	39097.4718	0.1	17.5	0.8	24.6735	1.0	26.5	0.6	53.0699	0.7	6.9	0.2	68.6735	0.3	475.4	1.7	781.2768	0.1	26.8	0.5	45.2228	0.9	4.2	0.4	11.4850	1.2	8.8	0.5	19.7638	0.7	
Bo.P.4.0-10.16	TQ Powders	7/5/2018 2:43:12 PM	12.3532	< 0.0020	(0.0)	4.4041	0.0020	21.78	0.06	674.2468	0.0034	23.70	0.04	1683.5008	0.00001	0.02924	0.00087	8.3204	0.0020	0.03954	0.00078	13.0476	0.00068	0.00419	0.00027	4.0307	0.00072	0.03083	0.00034	70.6956	0.00030	0.03935	0.00027	166.1007	0.00021	8999	10	7987.2258	0.1	102.0	0.5	309.9069	0.4	64630	60	32519.1411	0.1	20.4	0.8	25.7485	1.0	30.0	0.6	54.9199	0.7	6.0	0.2	52.0492	0.3	496.9	1.8	678.2861	0.1	30.6	0.6	42.8053	1.1	4.5	0.4	10.6750	1.4	8.7	0.5	16.4848	0.8	
