"","X","stand","depth","year","ID","N_pct","C_pct","CN_avgd","measured_in","Eval_Date","Mass_coef","Mass_g","Mg_pct","Mg_int","Al_pct","Al_int","Si_pct","Si_int","P_pct","P_int","S_pct","S_int","Cl_pct","Cl_int","K_pct","K_int","Ca_pct","Ca_int","Ti_ppm","Ti_int","Mn_ppm","Mn_int","Fe_ppm","Fe_int","Cu_ppm","Cu_int","Zn_ppm","Zn_int","Rb_ppm","Rb_int","Sr_ppm","Sr_int","Zr_ppm","Zr_int","Nb_ppm","Nb_int","Mo_ppm","Mo_int","Pb_ppm","Pb_int","P_ppm","Ca_ppm","K_ppm","Mg_ppm","Fe_pct","site","LU","position","rep","inc_from","inc_to","elt","avgBD","BDsd","C_new","N_new","newest","oldmeas"
"514",534,"Vg.E",5,"16","Vg.E.Ee1.1.0-10.16",0.3412,5.3762,0,"16","7/10/2017 11:36",13.8764,2.98,0.0933,6.172,18.5,1062.2409,9.842,1072.4403,0.02192,12.7599,0.06333,29.628,"0.00551",6.2375,0.01853,59.361,0.00353,50.9347,10980,13126.9758,186.6,729.7592,105500,75737.1169,"9.8",12.0387,39,67.3649,"< 0.5",23.5442,13.3,112.8366,923.3,1354.2885,61,89.7521,8.6,18.938,16.7,32.8655,219.2,35.3,185.3,933,10.55,"Vg","E","Ee1",1,0,10,"E",0.811039633333333,0.0199127117621922,5.3762,0.3412,16,16
"515",535,"Vg.E",5,"16","Vg.E.T.2.0-10.16",0.3907,5.1386,0,"16","7/10/2017 14:09",13.9574,2.75,0.0571,5.5938,18.59,1016.0767,11.19,1168.8779,0.00806,11.5465,0.06542,29.0683,"0.00414",4.8837,0.02213,67.256,0.00758,68.075,11040,12560.7516,170.5,636.2321,102000,69939.7656,"8.2",10.0039,33.3,57.0891,"< 0.5",18.2405,11.1,93.2032,1150,1655.193,63.8,91.5616,8.5,18.339,14.8,28.7113,80.6,75.8,221.3,571,10.2,"Vg","E","T",2,0,10,"T",0.811039633333333,0.0199127117621922,5.1386,0.3907,16,16
"516",536,"Vg.E",5,"16","Vg.E.Ee2.3.0-10.16",0.20555,3.254,1,"16","7/12/2017 11:11",14.3893,3,0.0809,5.9376,19.53,1075.7853,9.259,966.3205,NA,8.6257,0.05067,23.1043,"0.00344",4.3917,0.01527,47.8074,0.01485,109.843,11410,13304.166,171.7,654.4638,109800,76504.9568,"5.9",6.9603,35,58.312,"< 0.5",22.0324,11.9,97.1352,1072,1517.7197,66.1,93.5471,10.7,21.97,15.4,29.0959,NA,148.5,152.7,809,10.98,"Vg","E","Ee2",3,0,10,"E",0.811039633333333,0.0199127117621922,3.254,0.20555,16,16
"517",537,"Vg.E",5,"16","Vg.E.L.2.0-10.16",0.3003,4.6269,0,"16","7/10/2017 13:13",14.1548,2.98,0.0495,5.4936,18.59,1025.0452,9.698,1024.8619,0.01213,10.8649,0.06243,28.5184,"0.00313",4.1488,0.01466,46.1906,0.00043,34.0638,11170,13124.1425,164,630.5411,107200,75150.8422,"7.5",8.98,37.4,63.3386,"< 0.5",21.4493,10.7,88.4653,973.5,1394.2738,63.2,90.3667,9.9,20.6907,13.1,25.2294,121.3,4.3,146.6,495,10.72,"Vg","E","L",2,0,10,"L",0.811039633333333,0.0199127117621922,4.6269,0.3003,16,16
"518",538,"Vg.E",5,"16","Vg.E.L.4.0-10.16",0.2723,4.4982,0,"16","7/12/2017 11:25",14.3937,3.06,0.0713,5.8216,18.99,1065.4731,9.003,961.6526,0.01895,12.0499,0.05815,27.0397,"0.00521",5.961,0.01758,56.1127,0.00551,63.1297,11200,13336.7741,177.3,689.5105,112300,79730.1214,"16.2",19.1561,43,71.7481,"0.3",27.2311,13.2,107.2288,946.8,1343.2776,65.2,92.7835,8.3,17.843,16.8,31.8977,189.5,55.1,175.8,713,11.23,"Vg","E","L",4,0,10,"L",0.811039633333333,0.0199127117621922,4.4982,0.2723,16,16
"519",539,"Vg.E",5,"16","Vg.E.Ee1.2.0-10.16",0.3556,5.9744,0,"16","7/10/2017 12:32",13.7553,2.99,0.0456,5.4356,17.93,984.8853,9.925,1053.8597,0.01791,12.233,0.06828,31.3624,"0.00527",5.9492,0.01986,62.5881,0.01055,86.2813,10460,12347.1498,158.2,613.7218,102700,72479.1794,"8.2",10.0768,33.5,58.1992,"< 0.5",20.4237,11.3,96.1096,972.1,1419.7594,57.5,84.1895,8.3,18.1756,16.1,31.5471,179.1,105.5,198.6,456,10.27,"Vg","E","Ee1",2,0,10,"E",0.811039633333333,0.0199127117621922,5.9744,0.3556,16,16
"520",540,"Vg.E",5,"16","Vg.E.Ee2.2.0-10.16",0.2763,4.3119,0,"16","7/10/2017 13:27",14.0196,2.98,NA,4.3904,18.44,1009.9956,10.01,1053.3545,NA,9.1581,0.05205,23.7165,"0.00647",6.9095,0.01887,58.9064,0.00833,74.51,10890,12716.351,165.6,634.3623,105200,73486.554,"6.9",8.3286,30.7,52.3293,"< 0.6",24.2903,10.9,91.1904,1025,1476.3092,62.9,90.3743,8.3,17.9651,14.7,28.3783,NA,83.3,188.7,NA,10.52,"Vg","E","Ee2",2,0,10,"E",0.811039633333333,0.0199127117621922,4.3119,0.2763,16,16
"521",541,"Vg.E",5,"16","Vg.E.L.1.0-10.16",0.3452,5.2682,0,"16","7/10/2017 12:04",14.0764,2.99,0.035,5.3103,18.38,1054.8561,9.396,1027.6277,0.0173,12.1058,0.05661,26.6637,"0.00878",9.1045,0.0201,64.9359,0.00447,57.2175,11510,13886.5652,185.2,727.9383,108700,78282.6602,"8.6",10.3385,37.3,63.6498,"< 0.5",21.6343,12.4,103.3156,969.1,1403.0203,64.8,93.713,9.5,20.2375,13.7,26.5599,173,44.7,201,350,10.87,"Vg","E","L",1,0,10,"L",0.811039633333333,0.0199127117621922,5.2682,0.3452,16,16
"522",542,"Vg.E",5,"16","Vg.E.Ee2.4.0-10.16",0.3622,5.8865,0,"16","7/12/2017 11:39",13.8705,2.99,NA,4.3902,18.24,1009.7596,9.828,1045.7085,0.02073,12.8392,0.06472,29.7751,"0.00603",6.6044,0.01966,62.0495,0.00522,58.4748,11230,13257.0672,176.7,682.8583,103900,73199.5417,"8.8",10.746,39,67.1921,"< 0.5",22.0522,11.8,99.532,977.6,1421.8319,65.6,95.1509,9,19.4409,15.2,29.6915,207.3,52.2,196.6,NA,10.39,"Vg","E","Ee2",4,0,10,"E",0.811039633333333,0.0199127117621922,5.8865,0.3622,16,16
"523",543,"Vg.E",50,"04","Vg.E.4.40-60.04",0.128,2.345,0,"04","7/13/2017 10:23",10.974,0.303,0.0488,5.7495,14.25,1088.3379,5.981,869.2643,NA,6.4584,0.03239,20.5934,"0.00117",2.8865,0.00674,29.6324,NA,21.7854,8549,13853.8008,117.6,618.5609,87190,83941.6152,"3.6",5.6924,23.2,51.2507,"0.8",33.9412,22.4,111.9886,2732,1430.3619,196.8,93.5782,44,27.7541,20.3,27.3969,NA,NA,67.4,488,8.719,"Vg","E",NA,4,40,60,NA,0.91,NA,2.61712696271837,0.187865061905854,4,4
"524",544,"Vg.E",50,"04","Vg.E.2.40-60.04",0.118,2.726,0,"04","7/13/2017 10:37",14.9312,3.01,0.0469,5.4511,19.72,1076.8352,8.449,877.8184,0.0041,8.4145,0.05102,23.3291,"0.00246",3.5873,0.00909,28.9088,NA,21.3799,11790,13837.3106,156.8,600.0104,117800,82023.2444,"7.6",8.6794,33.9,54.5974,"< 0.5",18.0516,12.3,96.8781,920,1262.3586,63.5,87.5029,8.4,17.6511,14.6,26.6925,41,NA,90.9,469,11.78,"Vg","E",NA,2,40,60,NA,0.91,NA,3.03031957880644,0.176537029846263,4,4
"525",545,"Vg.E",50,"04","Vg.E.1.40-60.04",0.151,2.342,0,"04","7/13/2017 10:51",15.1049,3.06,0.0562,5.5474,20.38,1064.7341,8.646,860.938,0.00774,8.2768,0.05296,23.3826,"0.00158",2.8027,0.00918,28.1846,NA,18.291,12100,13727.6898,158.7,587.5827,117200,78749.1238,"8.4",9.4517,37,58.8491,"< 0.7",26.458,11.8,91.3266,830.8,1122.6087,63,85.6978,9.7,19.4894,16,28.7347,77.4,NA,91.8,562,11.72,"Vg","E",NA,1,40,60,NA,0.91,NA,2.61387347755232,0.213919535642914,4,4
"526",546,"Vg.E",50,"04","Vg.E.3.40-60.04",0.019,2.496,0,"04","7/13/2017 14:57",15.6159,3.02,0.062,5.6154,20.82,1075.4812,8.449,831.6537,NA,6.6075,0.04746,20.7062,"0.00092",2.2632,0.00911,27.6925,NA,17.6827,12420,13934.6086,166.1,607.3174,123500,81942.1031,"6.5",7.0165,31,47.646,"0.3",27.6287,13.6,102.1336,1071,1402.4827,69.1,90.8477,9.1,18.1427,13.5,23.5693,NA,NA,91.1,620,12.35,"Vg","E",NA,3,40,60,NA,0.91,NA,2.78088571607611,0.0643895124563117,4,4
"527",547,"Vg.E",50,"16","Vg.E.Ee2.4.40-60.16",0.1721,2.4838,0,"16","7/12/2017 16:00",14.6764,NA,0.0417,5.3702,19.92,1072.3284,8.867,906.9381,NA,8.3668,0.04766,21.4883,"0.00202",3.189,0.01176,36.6183,NA,27.9897,11630,13435.7446,169.4,639.9404,113200,77811.6888,"9.4",10.8291,37.8,61.6755,"< 0.7",25.4405,12.1,96.857,968,1344.4818,66.3,91.986,9.7,19.9467,14.9,27.703,NA,NA,117.6,417,11.32,"Vg","E","Ee2",4,40,60,"E",0.866328614,0.0201000521215887,2.4838,0.1721,16,16
"528",548,"Vg.E",50,"16","Vg.E.T.2.40-60.16",0.1912,2.6861,0,"16","7/12/2017 17:16",14.2836,3.08,0.027,5.1688,19.12,1031.6139,9.783,1009.7278,0.00257,8.7942,0.04467,20.1518,"0.00272",3.7591,0.01174,36.4343,0.00015,32.1541,10990,12671.7392,163.9,620.1164,107700,74280.7724,"7.5",8.8475,34.3,57.5514,"< 0.5",22.6557,11,90.1627,972.4,1380.3066,61.2,86.878,9.2,19.3484,16.7,31.6055,25.7,1.5,117.4,270,10.77,"Vg","E","T",2,40,60,"T",0.866328614,0.0201000521215887,2.6861,0.1912,16,16
"529",549,"Vg.E",50,"16","Vg.E.Ee1.2.40-60.16",0.1736,2.5418,0,"16","7/12/2017 15:18",14.3713,NA,0.0812,5.9325,19.79,1080.4109,9.299,960.7562,0.00238,8.4312,0.04879,22.0899,"0.00276",3.8056,0.0118,36.8123,0.00095,37.0468,11010,12757.0421,157.2,597.0006,109400,75896.5742,"7.8",9.1814,35.1,58.6515,"< 0.6",24.735,11.5,94.0925,934.8,1324.8472,61.4,87.3164,9.2,19.3491,15.8,29.8225,23.8,9.5,118,812,10.94,"Vg","E","Ee1",2,40,60,"E",0.866328614,0.0201000521215887,2.5418,0.1736,16,16
"530",550,"Vg.E",50,"16","Vg.E.Ee2.1.40-60.16",0.1897,2.7935,0,"16","7/12/2017 15:32",14.3703,NA,0.0732,5.8498,19.25,1078.8376,10.22,1082.4845,0.00291,8.6649,0.04323,19.6983,"0.00282",3.8703,0.01479,46.1277,7e-04,35.885,10950,12711.0931,210.8,801.2205,109300,76382.6857,"10.7",12.7251,47.9,80.2658,"< 0.5",21.7751,14.4,118.4066,943.2,1345.5452,65.3,92.997,9.2,19.4209,15.3,29.0908,29.1,7,147.9,732,10.93,"Vg","E","Ee2",1,40,60,"E",0.866328614,0.0201000521215887,2.7935,0.1897,16,16
"531",551,"Vg.E",50,"16","Vg.E.Ee1.4.40-60.16",0.2016,3.0578,0,"16","7/10/2017 17:29",14.3376,3.07,0.0292,5.2253,19.33,1108.4239,8.659,935.923,0.00962,9.3136,0.0891,41.8257,"0.00226",3.477,0.01204,39.1183,0.00051,36.831,11420,13766.0351,170.4,669.4885,112200,80692.3881,"9.6",11.4072,40.7,68.2506,"< 0.5",22.14,12.7,104.3991,845.1,1210.3478,66.7,95.3295,9.6,20.2782,16,30.5991,96.2,5.1,120.4,292,11.22,"Vg","E","Ee1",4,40,60,"E",0.866328614,0.0201000521215887,3.0578,0.2016,16,16
"532",552,"Vg.E",50,"16","Vg.E.T.4.40-60.16",0.1701,2.3268,0,"16","7/10/2017 17:15",14.7822,3.07,0.045,5.4286,20.29,1111.6212,8.945,921.9452,0.00724,9.5881,0.06401,28.8494,"0.00141",2.693,0.01151,35.8906,NA,27.8409,11650,13468.5967,169.2,638.7235,114500,79103.6139,"8.6",9.8485,36.5,59.4739,"0.3",26.7789,12.6,100.4861,974.3,1353.1084,64.1,89.1706,8.7,18.2687,15.2,28.2057,72.4,NA,115.1,450,11.45,"Vg","E","T",4,40,60,"T",0.866328614,0.0201000521215887,2.3268,0.1701,16,16
"533",553,"Vg.E",50,"16","Vg.E.L.1.40-60.16",0.2319,3.3734,0,"16","7/12/2017 17:45",14.8317,3.05,0.0657,5.7132,19.62,1071.398,8.853,919.7924,0.0055,9.3004,0.06155,27.909,"0.00561",6.2042,0.0143,44.8161,0.00169,42.7507,11810,13766.6361,180.5,686.5621,115800,80299.8518,"10.9",12.5316,38.2,62.0123,"< 0.7",26.3897,12.9,102.2077,985.9,1362.0613,66.3,91.7697,9.7,19.9795,12.6,23.2131,55,16.9,143,657,11.58,"Vg","E","L",1,40,60,"L",0.866328614,0.0201000521215887,3.3734,0.2319,16,16
"534",554,"Vg.E",50,"16","Vg.E.L.4.40-60.16",0.1702,2.4241,0,"16","7/12/2017 15:46",15.0852,NA,0.0648,5.7042,20.25,1106.4791,8.745,901.924,NA,7.9766,0.05018,22.6769,"0.00262",3.7004,0.0117,36.5543,NA,29.2577,11640,13475.4619,176.1,665.3871,118700,81939.8832,"8.2",9.2791,40.9,65.3226,"< 0.7",26.8179,13.1,101.9117,943.7,1288.9761,66.9,91.4356,9.3,19.0179,14.3,26.0447,NA,NA,117,648,11.87,"Vg","E","L",4,40,60,"L",0.866328614,0.0201000521215887,2.4241,0.1702,16,16
"535",555,"Vg.E",50,"16","Vg.E.L.2.40-60.16",0.1427,2.2782,0,"16","7/12/2017 17:01",14.6052,3.04,0.0529,5.5109,20.06,1062.4588,9.502,956.0436,0.00293,8.3428,0.05167,22.8155,"0.00197",3.1185,0.01057,32.2837,NA,21.6677,11150,12633.3293,154.6,574.4762,110700,74997.4653,"7.6",8.7755,35.5,58.2886,"< 0.5",21.7267,10.9,87.382,931.1,1294.5489,61.5,85.7098,8,16.9794,15.6,29.0255,29.3,NA,105.7,529,11.07,"Vg","E","L",2,40,60,"L",0.866328614,0.0201000521215887,2.2782,0.1427,16,16
"536",556,"Vg.E",50,"16","Vg.E.Ee2.2.40-60.16",0.1469,2.0973,0,"16","7/12/2017 12:08",14.16,3.04,0.0455,5.4216,19.6,1051.1813,10.1,1029.3739,0.00783,8.6283,0.03826,17.0181,"0.00356",4.4069,0.01241,37.9289,0.00043,32.4457,10920,12426.7378,157.4,587.971,105000,71668.7313,"6.8",8.1362,32.6,55.0916,"< 0.5",20.2484,10.1,83.1239,824.1,1178.6219,59.6,85.1635,8.4,17.9715,13.1,25.1469,78.3,4.3,124.1,455,10.5,"Vg","E","Ee2",2,40,60,"E",0.866328614,0.0201000521215887,2.0973,0.1469,16,16
"537",557,"Vg.E",50,"16","Vg.E.T.1.40-60.16",0.2025,3.1231,0,"16","7/12/2017 17:30",15.0506,3.02,0.061,5.6125,20.15,1053.8821,9.529,950.272,0.00504,8.8081,0.04962,21.6826,"0.00292",3.8555,0.01363,41.0314,0.0019,42.067,11500,12884.9615,197.4,724.4942,115200,77003.9305,"8.4",9.5299,44.2,70.6201,"0.4",27.0184,13.7,107.0659,960.4,1303.2997,63.3,86.2267,8.3,17.226,15.2,27.582,50.4,19,136.3,610,11.52,"Vg","E","T",1,40,60,"T",0.866328614,0.0201000521215887,3.1231,0.2025,16,16
"538",558,"Vg.E",50,"16","Vg.E.Ee1.1.40-60.16",0.2038,3.1561,0,"16","7/12/2017 16:14",15.0152,NA,0.0429,5.373,20.15,1059.1439,9.419,943.1895,NA,8.142,0.05754,25.1864,"0.00174",2.9265,0.01377,41.6416,0.00051,35.3257,11560,13006.4506,193.9,714.3051,115500,77512.6918,"9.2",10.374,41.4,66.0569,"< 0.7",25.3682,13.4,104.6158,1052,1406.5763,66,87.7352,10.4,20.29,13.8,25.0418,NA,5.1,137.7,429,11.55,"Vg","E","Ee1",1,40,60,"E",0.866328614,0.0201000521215887,3.1561,0.2038,16,16
"539",559,"Vg.E",80,"04","Vg.E.3.60-100.04",0.1233,1.9342,0,"16","7/13/2017 15:26",15.0471,3.09,0.0543,5.548,20.04,1083.8536,7.985,821.8882,NA,6.1966,0.04124,18.9141,"0.00129",2.6099,0.0117,36.9897,NA,22.2756,12100,14184.6924,160.3,611.7831,119900,83108.0003,"7.5",8.4699,37.5,59.7921,"< 0.7",27.8463,14.2,110.1088,1030,1399.99,63.9,87.491,9.6,19.5143,17,30.7663,NA,NA,117,543,11.99,"Vg","E",NA,3,60,100,NA,0.98,NA,1.9342,0.1233,16,16
"540",560,"Vg.E",80,"04","Vg.E.2.60-100.04",0.095,1.881,0,"04","7/13/2017 10:09",15.3204,3.06,0.0842,5.9504,20.44,1091.2362,8.453,856.5526,0.00406,8.0184,0.04247,19.0374,"0.00124",2.5401,0.01037,32.1833,NA,18.4736,11980,13750.9696,157.3,588.7376,121500,82754.3205,"5.5",6.0849,33.3,52.2414,"< 0.5",20.0262,12.7,97.3389,895.5,1200.9985,65,87.6325,9.5,19.1262,14.9,26.5347,40.6,NA,103.7,842,12.15,"Vg","E",NA,2,60,100,NA,0.98,NA,2.1139212570363,0.150482556109204,4,4
"541",561,"Vg.E",80,"04","Vg.E.4.60-100.04",0.1183,1.846,0,"16","7/13/2017 15:12",15.4997,3,0.0349,5.2689,20.41,1078.0033,8.406,845.9511,NA,5.909,0.03652,16.3064,"< 0.00070",1.6587,0.00943,29.1491,NA,18.1535,12120,13833.788,163,606.7286,123500,83486.0206,"8.3",9.1563,34,52.7547,"< 0.5",21.0749,14.7,111.1114,1076,1423.2616,68.4,90.8486,9.9,19.5276,15,26.387,NA,NA,94.3,349,12.35,"Vg","E",NA,4,60,100,NA,0.98,NA,1.846,0.1183,16,16
"542",564,"Vg.E",80,"04","Vg.E.1.60-100.04",0.098,1.574,0,"04","7/13/2017 9:55",15.1921,3.09,0.0492,5.4226,20.8,1041.2646,8.667,831.2644,NA,7.7302,0.04753,20.4007,"0.00129",2.541,0.00953,28.4428,NA,22.5513,11830,13070.6135,151.1,547.0927,116600,76297.0472,"6.3",6.966,31,48.6267,"< 0.5",19.7795,11.9,90.9315,954.4,1270.3275,62.9,84.2161,8,16.5246,14.9,26.4066,NA,NA,95.3,492,11.66,"Vg","E",NA,1,60,100,NA,0.98,NA,1.78098127504408,0.153880965727081,4,4
"543",565,"Vg.E",80,"16","Vg.E.4.60-100.16",0.1338,1.9531,0,"16","7/10/2017 16:19",15.0525,3.04,0.0644,5.6783,20.15,1081.2505,8.75,891.825,NA,6.0592,0.05257,23.5839,"0.00094",2.3009,0.01145,35.4899,NA,24.7897,11400,13117.9715,165.1,621.2203,118200,80997.1794,"9.3",10.5065,41,65.3465,"0.3",27.4812,13.6,105.7467,1012,1376.1985,67.3,91.7941,10.4,20.8567,16.5,29.9636,NA,NA,114.5,644,11.82,"Vg","E",NA,4,60,100,NA,0.911016182333333,0.0216584600200432,1.9531,0.1338,16,16
"544",566,"Vg.E",80,"16","Vg.E.3.60-100.16",0.1212,1.7697,0,"16","7/10/2017 16:47",14.719,3.05,0.071,5.7616,20.54,1091.1361,8.929,896.3378,0.00415,8.7478,0.04413,19.6462,"0.00225",3.3542,0.01164,35.6746,0.00044,34.7051,11310,12868.6671,151.9,566.3373,112700,76597.4992,"6.4",7.4001,36.8,59.9547,"< 0.5",22.0976,11.4,90.6001,954.9,1320.7025,64.7,89.6323,8.1,17.0919,16.9,31.2621,41.5,4.4,116.4,710,11.27,"Vg","E",NA,3,60,100,NA,0.911016182333333,0.0216584600200432,1.7697,0.1212,16,16
"545",567,"Vg.E",80,"16","Vg.E.2.60-100.16",0.1323,1.9451,0,"16","7/10/2017 16:33",14.5244,2.98,0.0517,5.4833,20.01,1040.6874,9.556,948.5598,0.00315,7.8398,0.03829,16.8295,"0.00265",3.6429,0.01185,35.8066,NA,28.7962,10930,12290.3213,154.8,571.8522,108900,73148.1044,"9.3",10.8211,38.2,62.7929,"< 0.6",24.2636,11.5,92.3998,865.7,1203.0219,60.9,84.7862,10.8,21.7789,15.9,29.5061,31.5,NA,118.5,517,10.89,"Vg","E",NA,2,60,100,NA,0.911016182333333,0.0216584600200432,1.9451,0.1323,16,16
"546",568,"Vg.E",80,"16","Vg.E.1.60-100.16",0.1586,2.201,0,"16","7/10/2017 17:01",15.0745,2.92,0.0563,5.5589,20.29,1071.9992,9.348,938.4739,NA,7.8633,0.04222,18.5887,"0.00351",4.3509,0.0131,39.7294,NA,27.7677,11490,12958.5108,194,715.8919,116900,78670.5871,"9.1",10.2048,43,68.429,"< 0.7",26.5393,14.2,110.5085,987,1334.5324,66.3,89.5693,9.7,19.5572,13.9,25.227,NA,NA,131,563,11.69,"Vg","E",NA,1,60,100,NA,0.911016182333333,0.0216584600200432,2.201,0.1586,16,16
"547",569,"Vg.N",15,"04","Vg.N.2.10-20.04",0.199,3.647,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,2,10,20,NA,0.92,NA,4.02913952478313,0.268294089528951,4,4
"548",570,"Vg.N",15,"04","Vg.N.1.10-20.04",0.299,4.492,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,1,10,20,NA,0.92,NA,4.94553784655327,0.381574410124861,4,4
"549",571,"Vg.N",15,"04","Vg.N.3.10-20.04",0.205,3.272,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,3,10,20,NA,0.92,NA,3.62245387902715,0.275090908764705,4,4
"550",572,"Vg.N",15,"04","Vg.N.4.10-20.04",0.195,3.04,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,4,10,20,NA,0.92,NA,3.37085102618612,0.263762876705114,4,4
"551",573,"Vg.N",15,"16","Vg.N.4.10-20.16",0.2635,3.3802,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,4,10,20,NA,0.8729318435,0.0142712059458212,3.3802,0.2635,16,16
"552",574,"Vg.N",15,"16","Vg.N.3.10-20.16",0.2894,3.6008,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,3,10,20,NA,0.8729318435,0.0142712059458212,3.6008,0.2894,16,16
"553",575,"Vg.N",15,"16","Vg.N.1.10-20.16",0.2637,3.4347,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,1,10,20,NA,0.8729318435,0.0142712059458212,3.4347,0.2637,16,16
"554",576,"Vg.N",15,"16","Vg.N.2.10-20.16",0.2341,2.8804,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,2,10,20,NA,0.8729318435,0.0142712059458212,2.8804,0.2341,16,16
"555",577,"Vg.N",30,"04","Vg.N.2.20-40.04",0.202,2.879,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,2,20,40,NA,0.91,NA,3.19624732227488,0.271692499146828,4,4
"556",578,"Vg.N",30,"04","Vg.N.3.20-40.04",0.138,2.345,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,3,20,40,NA,0.91,NA,2.61712696271837,0.199193093965445,4,4
"557",579,"Vg.N",30,"04","Vg.N.1.20-40.04",0.195,3.647,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,1,20,40,NA,0.91,NA,4.02913952478313,0.263762876705114,4,4
"558",580,"Vg.N",30,"04","Vg.N.4.20-40.04",0.141,2.499,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,4,20,40,NA,0.91,NA,2.78413920124216,0.202591503583323,4,4
"559",581,"Vg.N",30,"16","Vg.N.3.20-40.16",0.2056,2.7238,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,3,20,40,NA,0.736924122,0.00989749241020731,2.7238,0.2056,16,16
"560",582,"Vg.N",30,"16","Vg.N.2.20-40.16",0.1897,2.468,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vg","N",NA,2,20,40,NA,0.736924122,0.00989749241020731,2.468,0.1897,16,16
